time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
3.826,45572.0,0.026478992896325635,-26.054003618489425,-0.7835374689427355,0.5225383157855737,57,0.3871622214281519,0.6006904899070504,0.09142988803512114,-25.248374625178954,-0.8042551143699677,0.4023737421429563,0.3860640676894197,0.5997456640408722,0.09152730519201108,277.4848770867451,0.42825428000198873
3.876,46338.0,0.026205876892269258,-29.495420477534005,-0.737543198127115,0.34438719552892216,57,0.3891605347310278,0.6041431013396776,0.09656428638105895,-28.766154452354364,-0.7685481194516443,0.3285113282083949,0.38907328846688627,0.6040087479050191,0.09777576591201141,277.4848770867451,0.438035650749545
3.926,46596.0,0.026595704128355456,-32.32890320348729,-0.8262481202505401,0.5088078319022388,57,0.3919127205388236,0.6087132402633029,0.1039622919757505,-31.706141173595025,-0.8010482801424201,0.3543413956860134,0.39095857105041115,0.6078011509351503,0.10396924993379206,277.4848770867451,0.4478552609108347
3.976,47170.0,0.03308012248518036,-34.664438022076,-0.7309085771919347,0.4031016233705093,57,0.39566068707352553,0.6122620170819191,0.10935536346304844,-34.28015294342646,-0.7407216103428861,0.3846878542318111,0.39548396729168833,0.6120903628745065,0.11067090722884616,277.4848770867451,0.45905796996646997
4.026,47094.0,0.04277273317253507,-36.45828085484016,-0.7616515041798148,0.2917484605014749,57,0.4001682452576402,0.6190342361380371,0.11842166111613699,-36.091899158556146,-0.7548719225554286,0.27045672029763324,0.39946852217933215,0.6183815622749271,0.1181154502545538,277.4848770867451,0.4688081011885751
4.077,46465.0,0.030834674552457208,-37.83368348055988,-0.7393958733992559,0.3690501473404959,57,0.40342298914108293,0.6203764979685162,0.12519668115294852,-37.57132529567029,-0.7240953254739879,0.33592427921328855,0.4038076399350318,0.620582934782563,0.12684981131135645,277.4848770867451,0.4769114442069269
4.127,46110.0,0.02327969058631716,-38.845129690009635,-0.7407639912910764,0.3694614212409382,57,0.4118461672147117,0.6229069989719767,0.13671796912624523,-38.64910050729266,-0.7098553305123337,0.3516391911115676,0.41042628815603166,0.621386101305689,0.13611032820587612,277.4848770867451,0.4769114442069269
4.177,0.0,0.0008258282835924719,-39.54666000199401,-0.5948127146117826,0.40212420965364637,57,0.41952347712696997,0.6264185807380773,0.14542334128154544,-39.44314834138595,-0.6163912133798664,0.39077020713906035,0.42034045032299366,0.6265499401196963,0.14596914796524246,277.4848770867451,0.0
4.227,0.0,0.0008149096189783354,-40.11168307474987,-0.5729017878563171,0.17118606092736313,57,0.43119062810049696,0.6301416341321857,0.15928609462526241,-40.00007626950112,-0.6081668711250887,0.22620425012046294,0.4312233333575131,0.631320375595991,0.15354864082182001,277.4848770867451,0.0
4.278,0.0,0.0006841561269565501,-40.62530552808212,-0.3034677918459057,0.5930958202855309,57,0.4403325236622531,0.6310563315326442,0.1672283944032545,-40.5130111453519,-0.39623324044500113,0.505051790053016,0.4440258021862993,0.6335911184706968,0.16291555575049013,290.97680908499603,0.0
4.328,0.0,0.00036037626961984314,-41.104078774902234,-0.012285191106742827,1.2249662080867183,55,0.4500372564231603,0.6327802092004634,0.1754290713888812,-41.023745149149455,-0.003922132492624649,1.1564037273544823,0.4540923455952544,0.6362624605174692,0.17104503415867006,290.97680908499603,0.0
4.379,0.0,2.0746878257822253e-05,-41.52602039679175,0.36610138923826163,2.4328327315536282,55,0.45371629456557855,0.6317498437561757,0.17681726649364166,-41.394051690802364,0.29742616393092547,2.2145608394041343,0.4580917349070179,0.635424514621243,0.17393975327553557,290.97680908499603,0.0
4.429,0.0,-0.0007120371521766314,-41.72334132030837,0.6113338835495996,3.0536108643240762,55,0.46267229963646755,0.6318375778632275,0.17015359243430445,-41.65532130868851,0.5545329411860744,2.7543222563027183,0.46565909995849236,0.6342972774208865,0.16824812603198322,290.97680908499603,0.0
4.479,0.0,-0.001425086252774525,-41.792061421483496,0.8313663300300608,3.848382640425683,55,0.4654388382897233,0.634635843938417,0.1574480327550385,-41.765186148463044,0.8344517153697454,3.6836234202517626,0.46833835404804214,0.6375711192411045,0.15319377134369455,290.97680908499603,0.0
4.529,0.0,-0.0024098217788214534,-41.70359526369357,0.23816064962104172,4.610243998600414,55,0.46637607688079274,0.6386568999137712,0.12353289814826493,-41.7354963419836,0.5399092202112782,4.397066732909462,0.46798862636910527,0.6406838770764154,0.12239643069927783,290.97680908499603,0.0
4.579,0.0,-0.0019776205466719428,-47.868293620367005,-6.1095833519203175,15.089906877286898,56,0.4673818408583301,0.6419154725377975,0.10100519093493596,-46.14907660428484,3.1230118266433537,21.577983456629642,0.46951664139555843,0.6453735174889603,0.09307089019372197,290.97680908499603,0.0
4.63,0.0,-0.001460647720811065,-52.0390169426319,-4.529767567469836,12.179458812927,56,0.46989770650097046,0.6475182732868225,0.0746747406133245,-50.68904277034129,-4.672371582383709,13.352285126215286,0.47302879258685193,0.6512701747478385,0.06919988094024809,290.97680908499603,0.0
